participant,blockcode,trialnum,correct,latency1,stimoli,categorie,Condition,latency.cor,blocco,block,latency
3,Whitegood,123,0,517,terribile,Negativo,comp,813,test_comp4,testWhitegood,813
3,Whitebad,2,1,796,gioia,Positivo,inc,796,prova_inc6,practiceWhitebad,796
3,Whitebad,4,1,1110,wm4,BiancoMaschio,inc,1110,prova_inc6,practiceWhitebad,1110
3,Whitebad,6,1,916,fallimento,Negativo,inc,916,prova_inc6,practiceWhitebad,916
3,Whitebad,8,1,617,bf23,NeroFemmina,inc,617,prova_inc6,practiceWhitebad,617
3,Whitebad,10,0,802,gloria,Positivo,inc,1235,prova_inc6,practiceWhitebad,1235
3,Whitebad,13,1,545,bm56,NeroMaschio,inc,545,prova_inc6,practiceWhitebad,545
3,Whitebad,15,1,1261,piacere,Positivo,inc,1261,prova_inc6,practiceWhitebad,1261
3,Whitebad,17,1,561,wf3,BiancoFem,inc,561,prova_inc6,practiceWhitebad,561
3,Whitebad,19,1,861,ridere,Positivo,inc,861,prova_inc6,practiceWhitebad,861
3,Whitebad,21,0,827,bm23,NeroMaschio,inc,1357,prova_inc6,practiceWhitebad,1357
3,Whitebad,24,1,894,amore,Positivo,inc,894,prova_inc6,practiceWhitebad,894
3,Whitebad,26,1,772,wf6,BiancoFem,inc,772,prova_inc6,practiceWhitebad,772
3,Whitebad,28,1,831,odio,Negativo,inc,831,prova_inc6,practiceWhitebad,831
3,Whitebad,30,1,1191,wf2,BiancoFem,inc,1191,prova_inc6,practiceWhitebad,1191
3,Whitebad,32,0,711,dolore,Negativo,inc,1145,prova_inc6,practiceWhitebad,1145
3,Whitebad,35,1,754,bf56,NeroFemmina,inc,754,prova_inc6,practiceWhitebad,754
3,Whitebad,37,1,998,buono,Positivo,inc,998,prova_inc6,practiceWhitebad,998
3,Whitebad,39,1,1031,bf14,NeroFemmina,inc,1031,prova_inc6,practiceWhitebad,1031
3,Whitebad,41,0,760,pace,Positivo,inc,1033,prova_inc6,practiceWhitebad,1033
3,Whitebad,44,1,831,bm14,NeroMaschio,inc,831,prova_inc6,practiceWhitebad,831
3,Whitebad,47,1,1073,wm1,BiancoMaschio,inc,1073,test_inc6,testWhitebad,1073
3,Whitebad,49,1,649,felicità,Positivo,inc,649,test_inc6,testWhitebad,649
3,Whitebad,51,1,632,bm14,NeroMaschio,inc,632,test_inc6,testWhitebad,632
3,Whitebad,53,1,681,amore,Positivo,inc,681,test_inc6,testWhitebad,681
3,Whitebad,55,1,503,bm56,NeroMaschio,inc,503,test_inc6,testWhitebad,503
3,Whitebad,57,1,444,felicità,Positivo,inc,444,test_inc6,testWhitebad,444
3,Whitebad,59,1,564,wm6,BiancoMaschio,inc,564,test_inc6,testWhitebad,564
3,Whitebad,61,1,1151,ridere,Positivo,inc,1151,test_inc6,testWhitebad,1151
3,Whitebad,63,1,659,wm4,BiancoMaschio,inc,659,test_inc6,testWhitebad,659
3,Whitebad,65,1,699,male,Negativo,inc,699,test_inc6,testWhitebad,699
3,Whitebad,67,1,536,bf56,NeroFemmina,inc,536,test_inc6,testWhitebad,536
3,Whitebad,69,1,549,orribile,Negativo,inc,549,test_inc6,testWhitebad,549
3,Whitebad,71,0,512,wm6,BiancoMaschio,inc,852,test_inc6,testWhitebad,852
3,Whitebad,74,1,668,fastidioso,Negativo,inc,668,test_inc6,testWhitebad,668
3,Whitebad,76,1,651,wm1,BiancoMaschio,inc,651,test_inc6,testWhitebad,651
3,Whitebad,78,1,811,terribile,Negativo,inc,811,test_inc6,testWhitebad,811
3,Whitebad,80,1,524,bf23,NeroFemmina,inc,524,test_inc6,testWhitebad,524
3,Whitebad,82,0,849,cattivo,Negativo,inc,1247,test_inc6,testWhitebad,1247
3,Whitebad,85,1,984,wf2,BiancoFem,inc,984,test_inc6,testWhitebad,984
3,Whitebad,87,1,682,piacere,Positivo,inc,682,test_inc6,testWhitebad,682
3,Whitebad,89,1,496,bf14,NeroFemmina,inc,496,test_inc6,testWhitebad,496
3,Whitebad,91,1,575,cattivo,Negativo,inc,575,test_inc6,testWhitebad,575
3,Whitebad,93,0,449,wf3,BiancoFem,inc,752,test_inc6,testWhitebad,752
3,Whitebad,96,1,468,pace,Positivo,inc,468,test_inc6,testWhitebad,468
3,Whitebad,98,0,479,wf6,BiancoFem,inc,866,test_inc6,testWhitebad,866
3,Whitebad,101,1,661,gioia,Positivo,inc,661,test_inc6,testWhitebad,661
3,Whitebad,103,0,780,bm23,NeroMaschio,inc,1497,test_inc6,testWhitebad,1497
3,Whitebad,106,1,1241,dolore,Negativo,inc,1241,test_inc6,testWhitebad,1241
3,Whitebad,108,1,849,bf14,NeroFemmina,inc,849,test_inc6,testWhitebad,849
3,Whitebad,110,1,681,male,Negativo,inc,681,test_inc6,testWhitebad,681
3,Whitebad,112,1,679,wf2,BiancoFem,inc,679,test_inc6,testWhitebad,679
3,Whitebad,114,1,1390,gloria,Positivo,inc,1390,test_inc6,testWhitebad,1390
3,Whitebad,116,0,616,wf6,BiancoFem,inc,895,test_inc6,testWhitebad,895
3,Whitebad,119,0,781,fastidioso,Negativo,inc,1195,test_inc6,testWhitebad,1195
3,Whitebad,122,1,703,wf3,BiancoFem,inc,703,test_inc6,testWhitebad,703
3,Whitebad,124,1,1277,odio,Negativo,inc,1277,test_inc6,testWhitebad,1277
3,Whitebad,126,1,755,bm14,NeroMaschio,inc,755,test_inc6,testWhitebad,755
3,Whitebad,128,1,1463,terribile,Negativo,inc,1463,test_inc6,testWhitebad,1463
3,Whitebad,130,1,726,bf23,NeroFemmina,inc,726,test_inc6,testWhitebad,726
3,Whitebad,132,1,803,orribile,Negativo,inc,803,test_inc6,testWhitebad,803
4,Whitegood,2,1,860,cattivo,Negativo,comp,860,prova_comp5,practiceWhitegood,860
4,Whitegood,4,1,1059,wf2,BiancoFem,comp,1059,prova_comp5,practiceWhitegood,1059
4,Whitegood,6,1,1107,ridere,Positivo,comp,1107,prova_comp5,practiceWhitegood,1107
4,Whitegood,8,1,665,wf6,BiancoFem,comp,665,prova_comp5,practiceWhitegood,665
4,Whitegood,10,1,616,orribile,Negativo,comp,616,prova_comp5,practiceWhitegood,616
4,Whitegood,12,1,625,bm56,NeroMaschio,comp,625,prova_comp5,practiceWhitegood,625
4,Whitegood,14,0,578,fastidioso,Negativo,comp,1005,prova_comp5,practiceWhitegood,1005
4,Whitegood,17,1,819,bm23,NeroMaschio,comp,819,prova_comp5,practiceWhitegood,819
4,Whitegood,19,1,580,terribile,Negativo,comp,580,prova_comp5,practiceWhitegood,580
4,Whitegood,21,1,590,wm1,BiancoMaschio,comp,590,prova_comp5,practiceWhitegood,590
4,Whitegood,23,1,464,gioia,Positivo,comp,464,prova_comp5,practiceWhitegood,464
4,Whitegood,25,1,615,wm4,BiancoMaschio,comp,615,prova_comp5,practiceWhitegood,615
4,Whitegood,27,1,472,pace,Positivo,comp,472,prova_comp5,practiceWhitegood,472
4,Whitegood,29,1,551,bf23,NeroFemmina,comp,551,prova_comp5,practiceWhitegood,551
4,Whitegood,31,1,459,dolore,Negativo,comp,459,prova_comp5,practiceWhitegood,459
4,Whitegood,33,1,617,bm14,NeroMaschio,comp,617,prova_comp5,practiceWhitegood,617
4,Whitegood,35,1,474,male,Negativo,comp,474,prova_comp5,practiceWhitegood,474
4,Whitegood,37,1,489,wf3,BiancoFem,comp,489,prova_comp5,practiceWhitegood,489
4,Whitegood,39,1,495,odio,Negativo,comp,495,prova_comp5,practiceWhitegood,495
4,Whitegood,41,1,557,wm6,BiancoMaschio,comp,557,prova_comp5,practiceWhitegood,557
4,Whitegood,44,1,577,wm6,BiancoMaschio,comp,577,test_comp5,testWhitegood,577
4,Whitegood,46,1,509,felicità,Positivo,comp,509,test_comp5,testWhitegood,509
4,Whitegood,48,1,450,wf2,BiancoFem,comp,450,test_comp5,testWhitegood,450
4,Whitegood,50,1,497,gloria,Positivo,comp,497,test_comp5,testWhitegood,497
4,Whitegood,52,1,815,wm4,BiancoMaschio,comp,815,test_comp5,testWhitegood,815
4,Whitegood,54,1,480,fallimento,Negativo,comp,480,test_comp5,testWhitegood,480
4,Whitegood,56,1,446,bf56,NeroFemmina,comp,446,test_comp5,testWhitegood,446
4,Whitegood,58,1,510,piacere,Positivo,comp,510,test_comp5,testWhitegood,510
4,Whitegood,60,1,443,bf14,NeroFemmina,comp,443,test_comp5,testWhitegood,443
4,Whitegood,62,1,508,orribile,Negativo,comp,508,test_comp5,testWhitegood,508
4,Whitegood,64,1,441,bf56,NeroFemmina,comp,441,test_comp5,testWhitegood,441
4,Whitegood,66,1,505,fallimento,Negativo,comp,505,test_comp5,testWhitegood,505
4,Whitegood,68,1,447,bm23,NeroMaschio,comp,447,test_comp5,testWhitegood,447
4,Whitegood,70,1,431,cattivo,Negativo,comp,431,test_comp5,testWhitegood,431
4,Whitegood,72,1,511,wm1,BiancoMaschio,comp,511,test_comp5,testWhitegood,511
4,Whitegood,74,1,565,amore,Positivo,comp,565,test_comp5,testWhitegood,565
4,Whitegood,76,1,479,bf23,NeroFemmina,comp,479,test_comp5,testWhitegood,479
4,Whitegood,78,0,494,fastidioso,Negativo,comp,857,test_comp5,testWhitegood,857
4,Whitegood,81,1,501,bm56,NeroMaschio,comp,501,test_comp5,testWhitegood,501
4,Whitegood,83,1,675,buono,Positivo,comp,675,test_comp5,testWhitegood,675
4,Whitegood,85,1,601,wf6,BiancoFem,comp,601,test_comp5,testWhitegood,601
4,Whitegood,87,1,539,gioia,Positivo,comp,539,test_comp5,testWhitegood,539
4,Whitegood,89,1,567,bf14,NeroFemmina,comp,567,test_comp5,testWhitegood,567
4,Whitegood,91,1,594,male,Negativo,comp,594,test_comp5,testWhitegood,594
4,Whitegood,93,1,436,bm14,NeroMaschio,comp,436,test_comp5,testWhitegood,436
4,Whitegood,95,1,660,pace,Positivo,comp,660,test_comp5,testWhitegood,660
4,Whitegood,97,1,667,wf3,BiancoFem,comp,667,test_comp5,testWhitegood,667
4,Whitegood,99,1,530,piacere,Positivo,comp,530,test_comp5,testWhitegood,530
4,Whitegood,101,1,558,bf14,NeroFemmina,comp,558,test_comp5,testWhitegood,558
4,Whitegood,103,1,609,felicità,Positivo,comp,609,test_comp5,testWhitegood,609
4,Whitegood,105,1,546,wf3,BiancoFem,comp,546,test_comp5,testWhitegood,546
4,Whitegood,107,1,495,amore,Positivo,comp,495,test_comp5,testWhitegood,495
4,Whitegood,109,1,612,bf56,NeroFemmina,comp,612,test_comp5,testWhitegood,612
4,Whitegood,111,1,558,gloria,Positivo,comp,558,test_comp5,testWhitegood,558
4,Whitegood,113,1,601,wm4,BiancoMaschio,comp,601,test_comp5,testWhitegood,601
4,Whitegood,115,1,539,terribile,Negativo,comp,539,test_comp5,testWhitegood,539
4,Whitegood,117,1,503,bm23,NeroMaschio,comp,503,test_comp5,testWhitegood,503
4,Whitegood,119,1,573,dolore,Negativo,comp,573,test_comp5,testWhitegood,573
4,Whitegood,121,1,504,wm1,BiancoMaschio,comp,504,test_comp5,testWhitegood,504
4,Whitegood,123,1,629,buono,Positivo,comp,629,test_comp5,testWhitegood,629
4,Whitebad,2,1,843,fallimento,Negativo,inc,843,prova_inc7,practiceWhitebad,843
4,Whitebad,4,0,707,wf6,BiancoFem,inc,2193,prova_inc7,practiceWhitebad,2193
4,Whitebad,7,1,2164,dolore,Negativo,inc,2164,prova_inc7,practiceWhitebad,2164
4,Whitebad,9,1,768,bf56,NeroFemmina,inc,768,prova_inc7,practiceWhitebad,768
4,Whitebad,11,0,875,felicità,Positivo,inc,1507,prova_inc7,practiceWhitebad,1507
4,Whitebad,14,0,1136,bf23,NeroFemmina,inc,1843,prova_inc7,practiceWhitebad,1843
4,Whitebad,17,1,1247,buono,Positivo,inc,1247,prova_inc7,practiceWhitebad,1247
4,Whitebad,19,1,903,wm6,BiancoMaschio,inc,903,prova_inc7,practiceWhitebad,903
4,Whitebad,21,1,1125,ridere,Positivo,inc,1125,prova_inc7,practiceWhitebad,1125
4,Whitebad,23,1,1393,bf14,NeroFemmina,inc,1393,prova_inc7,practiceWhitebad,1393
4,Whitebad,25,1,2036,male,Negativo,inc,2036,prova_inc7,practiceWhitebad,2036
4,Whitebad,27,1,949,bm23,NeroMaschio,inc,949,prova_inc7,practiceWhitebad,949
4,Whitebad,29,1,1648,pace,Positivo,inc,1648,prova_inc7,practiceWhitebad,1648
4,Whitebad,31,1,1032,wm1,BiancoMaschio,inc,1032,prova_inc7,practiceWhitebad,1032
4,Whitebad,33,0,849,terribile,Negativo,inc,1279,prova_inc7,practiceWhitebad,1279
4,Whitebad,36,1,2062,wf3,BiancoFem,inc,2062,prova_inc7,practiceWhitebad,2062
4,Whitebad,38,1,1215,amore,Positivo,inc,1215,prova_inc7,practiceWhitebad,1215
4,Whitebad,40,1,1016,wm4,BiancoMaschio,inc,1016,prova_inc7,practiceWhitebad,1016
4,Whitebad,42,1,1513,odio,Negativo,inc,1513,prova_inc7,practiceWhitebad,1513
4,Whitebad,44,1,1766,bm14,NeroMaschio,inc,1766,prova_inc7,practiceWhitebad,1766
4,Whitebad,47,1,1161,wf2,BiancoFem,inc,1161,test_inc7,testWhitebad,1161
4,Whitebad,49,1,565,gloria,Positivo,inc,565,test_inc7,testWhitebad,565
4,Whitebad,51,1,584,wm1,BiancoMaschio,inc,584,test_inc7,testWhitebad,584
4,Whitebad,53,0,1227,orribile,Negativo,inc,1733,test_inc7,testWhitebad,1733
4,Whitebad,56,1,1150,bm56,NeroMaschio,inc,1150,test_inc7,testWhitebad,1150
4,Whitebad,58,1,970,cattivo,Negativo,inc,970,test_inc7,testWhitebad,970
4,Whitebad,60,0,565,bm23,NeroMaschio,inc,995,test_inc7,testWhitebad,995
4,Whitebad,63,0,734,fastidioso,Negativo,inc,1159,test_inc7,testWhitebad,1159
4,Whitebad,66,1,1369,bf23,NeroFemmina,inc,1369,test_inc7,testWhitebad,1369
4,Whitebad,68,0,564,terribile,Negativo,inc,1434,test_inc7,testWhitebad,1434
4,Whitebad,71,1,964,wf3,BiancoFem,inc,964,test_inc7,testWhitebad,964
4,Whitebad,73,0,1223,piacere,Positivo,inc,1710,test_inc7,testWhitebad,1710
4,Whitebad,76,1,1140,bf56,NeroFemmina,inc,1140,test_inc7,testWhitebad,1140
4,Whitebad,78,1,993,male,Negativo,inc,993,test_inc7,testWhitebad,993
4,Whitebad,80,1,930,wf2,BiancoFem,inc,930,test_inc7,testWhitebad,930
4,Whitebad,82,1,887,fastidioso,Negativo,inc,887,test_inc7,testWhitebad,887
4,Whitebad,84,1,1038,wm4,BiancoMaschio,inc,1038,test_inc7,testWhitebad,1038
4,Whitebad,86,1,1118,dolore,Negativo,inc,1118,test_inc7,testWhitebad,1118
4,Whitebad,88,1,555,wf6,BiancoFem,inc,555,test_inc7,testWhitebad,555
4,Whitebad,90,0,791,orribile,Negativo,inc,1710,test_inc7,testWhitebad,1710
4,Whitebad,93,1,1163,wm6,BiancoMaschio,inc,1163,test_inc7,testWhitebad,1163
4,Whitebad,95,1,823,gioia,Positivo,inc,823,test_inc7,testWhitebad,823
4,Whitebad,97,1,912,bm14,NeroMaschio,inc,912,test_inc7,testWhitebad,912
4,Whitebad,99,1,822,pace,Positivo,inc,822,test_inc7,testWhitebad,822
4,Whitebad,101,1,863,bm56,NeroMaschio,inc,863,test_inc7,testWhitebad,863
4,Whitebad,103,1,550,piacere,Positivo,inc,550,test_inc7,testWhitebad,550
4,Whitebad,105,1,746,wm4,BiancoMaschio,inc,746,test_inc7,testWhitebad,746
4,Whitebad,107,1,1230,gloria,Positivo,inc,1230,test_inc7,testWhitebad,1230
4,Whitebad,109,1,1431,bf14,NeroFemmina,inc,1431,test_inc7,testWhitebad,1431
4,Whitebad,111,1,807,cattivo,Negativo,inc,807,test_inc7,testWhitebad,807
4,Whitebad,113,1,729,bf23,NeroFemmina,inc,729,test_inc7,testWhitebad,729
4,Whitebad,115,0,1630,fallimento,Negativo,inc,1971,test_inc7,testWhitebad,1971
4,Whitebad,118,1,1024,bm23,NeroMaschio,inc,1024,test_inc7,testWhitebad,1024
4,Whitebad,120,1,1034,felicità,Positivo,inc,1034,test_inc7,testWhitebad,1034
4,Whitebad,122,1,490,bm14,NeroMaschio,inc,490,test_inc7,testWhitebad,490
4,Whitebad,124,1,520,ridere,Positivo,inc,520,test_inc7,testWhitebad,520
4,Whitebad,126,1,821,wf6,BiancoFem,inc,821,test_inc7,testWhitebad,821
4,Whitebad,128,1,718,buono,Positivo,inc,718,test_inc7,testWhitebad,718
4,Whitebad,130,1,891,wf2,BiancoFem,inc,891,test_inc7,testWhitebad,891
4,Whitebad,132,1,1490,gioia,Positivo,inc,1490,test_inc7,testWhitebad,1490
5,Whitebad,2,1,1420,fallimento,Negativo,inc,1420,prova_inc4,practiceWhitebad,1420
5,Whitebad,4,1,1141,wm4,BiancoMaschio,inc,1141,prova_inc4,practiceWhitebad,1141
5,Whitebad,6,1,689,ridere,Positivo,inc,689,prova_inc4,practiceWhitebad,689
5,Whitebad,8,1,519,bf23,NeroFemmina,inc,519,prova_inc4,practiceWhitebad,519
5,Whitebad,10,0,781,felicità,Positivo,inc,1426,prova_inc4,practiceWhitebad,1426
5,Whitebad,13,1,1021,bm14,NeroMaschio,inc,1021,prova_inc4,practiceWhitebad,1021
5,Whitebad,15,1,726,pace,Positivo,inc,726,prova_inc4,practiceWhitebad,726
5,Whitebad,17,1,690,wf6,BiancoFem,inc,690,prova_inc4,practiceWhitebad,690
5,Whitebad,19,1,1169,cattivo,Negativo,inc,1169,prova_inc4,practiceWhitebad,1169
5,Whitebad,21,1,724,bf14,NeroFemmina,inc,724,prova_inc4,practiceWhitebad,724
5,Whitebad,23,0,817,terribile,Negativo,inc,1241,prova_inc4,practiceWhitebad,1241
5,Whitebad,26,1,1416,wf2,BiancoFem,inc,1416,prova_inc4,practiceWhitebad,1416
5,Whitebad,28,0,993,gloria,Positivo,inc,1634,prova_inc4,practiceWhitebad,1634
5,Whitebad,31,1,897,bm56,NeroMaschio,inc,897,prova_inc4,practiceWhitebad,897
5,Whitebad,33,1,751,buono,Positivo,inc,751,prova_inc4,practiceWhitebad,751
5,Whitebad,35,1,915,bf56,NeroFemmina,inc,915,prova_inc4,practiceWhitebad,915
5,Whitebad,37,0,1096,male,Negativo,inc,1612,prova_inc4,practiceWhitebad,1612
5,Whitebad,40,1,984,wf3,BiancoFem,inc,984,prova_inc4,practiceWhitebad,984
5,Whitebad,42,1,979,piacere,Positivo,inc,979,prova_inc4,practiceWhitebad,979
5,Whitebad,44,0,869,wm6,BiancoMaschio,inc,1527,prova_inc4,practiceWhitebad,1527
5,Whitebad,48,1,633,bm23,NeroMaschio,inc,633,test_inc4,testWhitebad,633
5,Whitebad,50,1,1058,gioia,Positivo,inc,1058,test_inc4,testWhitebad,1058
5,Whitebad,52,1,609,bm14,NeroMaschio,inc,609,test_inc4,testWhitebad,609
5,Whitebad,54,1,803,fastidioso,Negativo,inc,803,test_inc4,testWhitebad,803
5,Whitebad,56,0,772,wm1,BiancoMaschio,inc,1337,test_inc4,testWhitebad,1337
5,Whitebad,59,1,952,dolore,Negativo,inc,952,test_inc4,testWhitebad,952
5,Whitebad,61,1,868,wm1,BiancoMaschio,inc,868,test_inc4,testWhitebad,868
5,Whitebad,63,1,883,amore,Positivo,inc,883,test_inc4,testWhitebad,883
5,Whitebad,65,1,689,bf23,NeroFemmina,inc,689,test_inc4,testWhitebad,689
5,Whitebad,67,1,840,amore,Positivo,inc,840,test_inc4,testWhitebad,840
5,Whitebad,69,1,1312,wf2,BiancoFem,inc,1312,test_inc4,testWhitebad,1312
5,Whitebad,71,1,918,ridere,Positivo,inc,918,test_inc4,testWhitebad,918
5,Whitebad,73,1,635,bm23,NeroMaschio,inc,635,test_inc4,testWhitebad,635
5,Whitebad,75,1,571,pace,Positivo,inc,571,test_inc4,testWhitebad,571
5,Whitebad,77,0,574,wf6,BiancoFem,inc,1157,test_inc4,testWhitebad,1157
5,Whitebad,80,0,1360,felicità,Positivo,inc,1778,test_inc4,testWhitebad,1778
5,Whitebad,83,0,834,wm4,BiancoMaschio,inc,1211,test_inc4,testWhitebad,1211
5,Whitebad,86,1,851,buono,Positivo,inc,851,test_inc4,testWhitebad,851
5,Whitebad,88,1,1242,bf56,NeroFemmina,inc,1242,test_inc4,testWhitebad,1242
5,Whitebad,90,0,1067,odio,Negativo,inc,1611,test_inc4,testWhitebad,1611
5,Whitebad,93,1,675,wf3,BiancoFem,inc,675,test_inc4,testWhitebad,675
5,Whitebad,95,1,738,gioia,Positivo,inc,738,test_inc4,testWhitebad,738
5,Whitebad,97,0,887,wm6,BiancoMaschio,inc,1306,test_inc4,testWhitebad,1306
5,Whitebad,100,1,875,orribile,Negativo,inc,875,test_inc4,testWhitebad,875
5,Whitebad,102,1,993,wm4,BiancoMaschio,inc,993,test_inc4,testWhitebad,993
5,Whitebad,104,1,756,male,Negativo,inc,756,test_inc4,testWhitebad,756
5,Whitebad,106,1,799,bm56,NeroMaschio,inc,799,test_inc4,testWhitebad,799
5,Whitebad,108,1,737,orribile,Negativo,inc,737,test_inc4,testWhitebad,737
5,Whitebad,110,0,869,wm6,BiancoMaschio,inc,1391,test_inc4,testWhitebad,1391
5,Whitebad,113,1,791,terribile,Negativo,inc,791,test_inc4,testWhitebad,791
5,Whitebad,115,1,865,wm1,BiancoMaschio,inc,865,test_inc4,testWhitebad,865
5,Whitebad,117,1,672,fastidioso,Negativo,inc,672,test_inc4,testWhitebad,672
5,Whitebad,119,1,655,bf14,NeroFemmina,inc,655,test_inc4,testWhitebad,655
5,Whitebad,121,1,743,dolore,Negativo,inc,743,test_inc4,testWhitebad,743
5,Whitebad,123,1,666,bm23,NeroMaschio,inc,666,test_inc4,testWhitebad,666
5,Whitebad,125,1,889,fallimento,Negativo,inc,889,test_inc4,testWhitebad,889
5,Whitebad,127,1,711,bf23,NeroFemmina,inc,711,test_inc4,testWhitebad,711
5,Whitebad,129,0,677,odio,Negativo,inc,1303,test_inc4,testWhitebad,1303
5,Whitebad,132,1,1354,bm56,NeroMaschio,inc,1354,test_inc4,testWhitebad,1354
5,Whitebad,134,0,2838,piacere,Positivo,inc,3291,test_inc4,testWhitebad,3291
5,Whitegood,2,1,985,gioia,Positivo,comp,985,prova_comp6,practiceWhitegood,985
5,Whitegood,4,1,611,bm56,NeroMaschio,comp,611,prova_comp6,practiceWhitegood,611
5,Whitegood,6,1,661,dolore,Negativo,comp,661,prova_comp6,practiceWhitegood,661
5,Whitegood,8,1,748,wf6,BiancoFem,comp,748,prova_comp6,practiceWhitegood,748
5,Whitegood,10,0,1039,amore,Positivo,comp,1501,prova_comp6,practiceWhitegood,1501
5,Whitegood,13,1,805,wf3,BiancoFem,comp,805,prova_comp6,practiceWhitegood,805
5,Whitegood,15,1,847,ridere,Positivo,comp,847,prova_comp6,practiceWhitegood,847
5,Whitegood,17,1,591,wf2,BiancoFem,comp,591,prova_comp6,practiceWhitegood,591
5,Whitegood,19,1,833,pace,Positivo,comp,833,prova_comp6,practiceWhitegood,833
5,Whitegood,21,1,625,wm1,BiancoMaschio,comp,625,prova_comp6,practiceWhitegood,625
5,Whitegood,23,1,690,buono,Positivo,comp,690,prova_comp6,practiceWhitegood,690
5,Whitegood,25,1,736,bf23,NeroFemmina,comp,736,prova_comp6,practiceWhitegood,736
5,Whitegood,27,1,1077,odio,Negativo,comp,1077,prova_comp6,practiceWhitegood,1077
5,Whitegood,29,1,1051,wm4,BiancoMaschio,comp,1051,prova_comp6,practiceWhitegood,1051
5,Whitegood,31,1,859,gloria,Positivo,comp,859,prova_comp6,practiceWhitegood,859
5,Whitegood,33,1,562,bf14,NeroFemmina,comp,562,prova_comp6,practiceWhitegood,562
5,Whitegood,35,1,805,orribile,Negativo,comp,805,prova_comp6,practiceWhitegood,805
5,Whitegood,37,1,631,wm6,BiancoMaschio,comp,631,prova_comp6,practiceWhitegood,631
5,Whitegood,39,1,983,fastidioso,Negativo,comp,983,prova_comp6,practiceWhitegood,983
5,Whitegood,41,1,538,bm23,NeroMaschio,comp,538,prova_comp6,practiceWhitegood,538
5,Whitegood,44,1,674,wm4,BiancoMaschio,comp,674,test_comp6,testWhitegood,674
5,Whitegood,46,1,585,felicità,Positivo,comp,585,test_comp6,testWhitegood,585
5,Whitegood,48,1,611,wf3,BiancoFem,comp,611,test_comp6,testWhitegood,611
5,Whitegood,50,1,693,piacere,Positivo,comp,693,test_comp6,testWhitegood,693
5,Whitegood,52,1,634,bf56,NeroFemmina,comp,634,test_comp6,testWhitegood,634
5,Whitegood,54,1,730,cattivo,Negativo,comp,730,test_comp6,testWhitegood,730
5,Whitegood,56,1,567,bm14,NeroMaschio,comp,567,test_comp6,testWhitegood,567
5,Whitegood,58,1,634,buono,Positivo,comp,634,test_comp6,testWhitegood,634
5,Whitegood,60,1,738,bf23,NeroFemmina,comp,738,test_comp6,testWhitegood,738
5,Whitegood,62,1,814,amore,Positivo,comp,814,test_comp6,testWhitegood,814
5,Whitegood,64,1,1111,wf2,BiancoFem,comp,1111,test_comp6,testWhitegood,1111
5,Whitegood,66,1,629,terribile,Negativo,comp,629,test_comp6,testWhitegood,629
5,Whitegood,68,1,693,bf14,NeroFemmina,comp,693,test_comp6,testWhitegood,693
5,Whitegood,70,1,931,pace,Positivo,comp,931,test_comp6,testWhitegood,931
5,Whitegood,72,1,616,bm23,NeroMaschio,comp,616,test_comp6,testWhitegood,616
5,Whitegood,74,1,649,felicità,Positivo,comp,649,test_comp6,testWhitegood,649
5,Whitegood,76,1,728,wm6,BiancoMaschio,comp,728,test_comp6,testWhitegood,728
5,Whitegood,78,1,645,ridere,Positivo,comp,645,test_comp6,testWhitegood,645
5,Whitegood,80,1,597,wm1,BiancoMaschio,comp,597,test_comp6,testWhitegood,597
5,Whitegood,82,0,919,fallimento,Negativo,comp,1489,test_comp6,testWhitegood,1489
5,Whitegood,85,1,748,wf6,BiancoFem,comp,748,test_comp6,testWhitegood,748
5,Whitegood,87,1,600,male,Negativo,comp,600,test_comp6,testWhitegood,600
5,Whitegood,89,1,626,bm14,NeroMaschio,comp,626,test_comp6,testWhitegood,626
5,Whitegood,91,1,2123,dolore,Negativo,comp,2123,test_comp6,testWhitegood,2123
5,Whitegood,93,1,656,wm4,BiancoMaschio,comp,656,test_comp6,testWhitegood,656
5,Whitegood,95,1,504,orribile,Negativo,comp,504,test_comp6,testWhitegood,504
5,Whitegood,97,1,581,wf6,BiancoFem,comp,581,test_comp6,testWhitegood,581
5,Whitegood,99,1,639,male,Negativo,comp,639,test_comp6,testWhitegood,639
5,Whitegood,101,1,584,bf56,NeroFemmina,comp,584,test_comp6,testWhitegood,584
